type,time,latitude,longitude,altitude (m),name,desc
T,2019-07-24 12:59:14,49.228631929,20.006384309,1722.2,,
T,2019-07-24 12:59:19,49.228647603,20.006324043,1720.8,,
T,2019-07-24 12:59:25,49.228636455,20.006211055,1718.2,,
T,2019-07-24 12:59:33,49.228601586,20.005999831,1714.4,,
T,2019-07-24 12:59:35,49.228597814,20.005952893,1713.4,,
T,2019-07-24 12:59:40,49.228586750,20.005840072,1711.4,,
T,2019-07-24 12:59:41,49.228586834,20.005841078,1711.4,,
T,2019-07-24 12:59:44,49.228629498,20.005852142,1711.4,,
T,2019-07-24 12:59:45,49.228620948,20.005844012,1711.4,,
T,2019-07-24 12:59:49,49.228653805,20.005828505,1711.0,,
T,2019-07-24 12:59:50,49.228659002,20.005829679,1711.0,,
T,2019-07-24 12:59:54,49.228652464,20.005839067,1711.2,,
T,2019-07-24 12:59:56,49.228658248,20.005845856,1711.2,,
T,2019-07-24 12:59:59,49.228620613,20.005847281,1711.4,,
T,2019-07-24 13:00:01,49.228607956,20.005846778,1711.4,,
T,2019-07-24 13:00:02,49.228594881,20.005832780,1711.2,,
T,2019-07-24 13:00:03,49.228585493,20.005824314,1711.2,,
T,2019-07-24 13:00:05,49.228587588,20.005818112,1711.0,,
T,2019-07-24 13:00:07,49.228569232,20.005803443,1710.8,,
T,2019-07-24 13:00:10,49.228524975,20.005800258,1710.8,,
T,2019-07-24 13:00:11,49.228510307,20.005802019,1710.8,,
T,2019-07-24 13:00:14,49.228488849,20.005814927,1711.0,,
T,2019-07-24 13:00:16,49.228480887,20.005820459,1711.0,,
T,2019-07-24 13:00:20,49.228441659,20.005801683,1710.6,,
T,2019-07-24 13:00:23,49.228438055,20.005764216,1709.8,,
T,2019-07-24 13:00:26,49.228430763,20.005728258,1709.2,,
T,2019-07-24 13:00:27,49.228437804,20.005717529,1709.0,,
T,2019-07-24 13:00:29,49.228415089,20.005684756,1708.4,,
T,2019-07-24 13:00:32,49.228420202,20.005644774,1707.8,,
T,2019-07-24 13:00:33,49.228419783,20.005632704,1707.6,,
T,2019-07-24 13:00:36,49.228396984,20.005572857,1706.8,,
T,2019-07-24 13:00:41,49.228387596,20.005473029,1705.6,,
T,2019-07-24 13:00:44,49.228380555,20.005411003,1704.8,,
T,2019-07-24 13:00:48,49.228367060,20.005339757,1704.0,,
T,2019-07-24 13:00:50,49.228373682,20.005298350,1703.6,,
T,2019-07-24 13:00:53,49.228354990,20.005239090,1702.8,,
T,2019-07-24 13:00:54,49.228348453,20.005219225,1702.6,,
T,2019-07-24 13:00:56,49.228341496,20.005182177,1702.0,,
T,2019-07-24 13:00:57,49.228340322,20.005164072,1701.8,,
T,2019-07-24 13:00:58,49.228338394,20.005137837,1701.6,,
T,2019-07-24 13:00:59,49.228336215,20.005115038,1701.4,,
T,2019-07-24 13:01:01,49.228299502,20.005076146,1700.8,,
T,2019-07-24 13:01:02,49.228285253,20.005046390,1700.6,,
T,2019-07-24 13:01:03,49.228286929,20.005025687,1700.4,,
T,2019-07-24 13:01:04,49.228269495,20.005003475,1700.0,,
T,2019-07-24 13:01:07,49.228271591,20.004949747,1699.8,,
T,2019-07-24 13:01:09,49.228261365,20.004921919,1699.4,,
T,2019-07-24 13:01:12,49.228255078,20.004870621,1699.0,,
T,2019-07-24 13:01:15,49.228240242,20.004825359,1698.8,,
T,2019-07-24 13:01:17,49.228252564,20.004797112,1699.0,,
T,2019-07-24 13:01:18,49.228263712,20.004779594,1699.0,,
T,2019-07-24 13:01:24,49.228313752,20.004649591,1699.4,,
T,2019-07-24 13:01:26,49.228320206,20.004608855,1699.4,,
T,2019-07-24 13:01:27,49.228316937,20.004593013,1699.2,,
T,2019-07-24 13:01:28,49.228312494,20.004568873,1699.2,,
T,2019-07-24 13:01:31,49.228312075,20.004534759,1699.0,,
T,2019-07-24 13:01:36,49.228324229,20.004452281,1698.8,,
T,2019-07-24 13:01:39,49.228302352,20.004418250,1698.6,,
T,2019-07-24 13:01:45,49.228232363,20.004307944,1697.8,,
T,2019-07-24 13:01:47,49.228223478,20.004270310,1697.8,,
T,2019-07-24 13:01:48,49.228230100,20.004229741,1697.6,,
T,2019-07-24 13:01:49,49.228230100,20.004229741,1697.6,,
T,2019-07-24 13:01:51,49.228228675,20.004187077,1697.4,,
T,2019-07-24 13:01:52,49.228225406,20.004167296,1697.4,,
T,2019-07-24 13:01:53,49.228226077,20.004147263,1697.4,,
T,2019-07-24 13:01:54,49.228209564,20.004128153,1697.2,,
T,2019-07-24 13:01:59,49.228171594,20.004045088,1696.8,,
T,2019-07-24 13:02:02,49.228150640,20.003982978,1696.6,,
T,2019-07-24 13:02:03,49.228125243,20.003969399,1696.6,,
T,2019-07-24 13:02:04,49.228130858,20.003962023,1696.6,,
T,2019-07-24 13:02:06,49.228092721,20.003929334,1696.4,,
T,2019-07-24 13:02:09,49.228044944,20.003893962,1696.2,,
T,2019-07-24 13:02:10,49.228054583,20.003877617,1696.2,,
T,2019-07-24 13:02:12,49.228063133,20.003847610,1696.2,,
T,2019-07-24 13:02:15,49.228053074,20.003820285,1696.2,,
T,2019-07-24 13:02:16,49.228054164,20.003815591,1696.2,,
T,2019-07-24 13:02:17,49.228045866,20.003815675,1696.2,,
T,2019-07-24 13:02:18,49.228039077,20.003815256,1696.2,,
T,2019-07-24 13:02:19,49.228038406,20.003817184,1696.2,,
T,2019-07-24 13:02:21,49.228027845,20.003812155,1696.2,,
T,2019-07-24 13:02:23,49.228026336,20.003808970,1696.2,,
T,2019-07-24 13:02:24,49.228026671,20.003809473,1696.2,,
T,2019-07-24 13:02:27,49.228018960,20.003823973,1696.2,,
T,2019-07-24 13:02:29,49.228021223,20.003825482,1696.2,,
T,2019-07-24 13:02:30,49.228021223,20.003825482,1696.2,,
T,2019-07-24 13:02:33,49.228002951,20.003828416,1696.0,,
T,2019-07-24 13:02:36,49.228000939,20.003820956,1696.0,,
T,2019-07-24 13:02:37,49.228004627,20.003816681,1696.0,,
T,2019-07-24 13:02:40,49.228015104,20.003818441,1696.2,,
T,2019-07-24 13:02:46,49.228015104,20.003818441,1696.2,,
T,2019-07-24 13:02:50,49.228015104,20.003820453,1696.2,,
T,2019-07-24 13:02:51,49.228015104,20.003821542,1696.2,,
T,2019-07-24 13:03:00,49.228036981,20.003826739,1696.2,,
T,2019-07-24 13:03:13,49.228054164,20.003829841,1696.2,,
T,2019-07-24 13:03:19,49.228046620,20.003836127,1696.2,,
T,2019-07-24 13:03:20,49.228048129,20.003836043,1696.2,,
T,2019-07-24 13:03:25,49.228094229,20.003843252,1696.4,,
T,2019-07-24 13:03:26,49.228082411,20.003848197,1696.4,,
T,2019-07-24 13:03:29,49.228111077,20.003858590,1696.4,,
T,2019-07-24 13:03:36,49.228094313,20.003852472,1696.4,,
T,2019-07-24 13:03:38,49.228069670,20.003852891,1696.4,,
T,2019-07-24 13:03:45,49.228062714,20.003854902,1696.2,,
T,2019-07-24 13:03:48,49.228057433,20.003848365,1696.2,,
T,2019-07-24 13:03:52,49.228038657,20.003832271,1696.2,,
T,2019-07-24 13:03:58,49.228043016,20.003832104,1696.2,,
T,2019-07-24 13:04:03,49.228029773,20.003826655,1696.2,,
T,2019-07-24 13:04:08,49.228040166,20.003837971,1696.2,,
T,2019-07-24 13:04:12,49.228060115,20.003851466,1696.2,,
T,2019-07-24 13:04:15,49.228062630,20.003864123,1696.2,,
T,2019-07-24 13:04:19,49.228136055,20.003894633,1696.6,,
T,2019-07-24 13:04:24,49.228128428,20.003880886,1696.6,,
T,2019-07-24 13:04:29,49.228169331,20.003871499,1696.6,,
T,2019-07-24 13:04:35,49.228170337,20.003865631,1696.6,,
T,2019-07-24 13:04:43,49.228143347,20.003857082,1696.6,,
T,2019-07-24 13:04:48,49.228047207,20.003823387,1696.2,,
T,2019-07-24 13:04:54,49.228083584,20.003823470,1696.4,,
T,2019-07-24 13:04:55,49.228071347,20.003820034,1696.4,,
T,2019-07-24 13:04:57,49.228081321,20.003813328,1696.4,,
T,2019-07-24 13:04:59,49.228096325,20.003818441,1696.4,,
T,2019-07-24 13:05:00,49.228092637,20.003817687,1696.4,,
T,2019-07-24 13:05:04,49.228128931,20.003819363,1696.6,,
T,2019-07-24 13:05:07,49.228122728,20.003823051,1696.6,,
T,2019-07-24 13:05:12,49.228108646,20.003845179,1696.4,,
T,2019-07-24 13:05:18,49.228086937,20.003836630,1696.4,,
T,2019-07-24 13:05:21,49.228092134,20.003844257,1696.4,,
T,2019-07-24 13:05:28,49.228066821,20.003846604,1696.4,,
T,2019-07-24 13:05:29,49.228065563,20.003842833,1696.4,,
T,2019-07-24 13:05:31,49.228080064,20.003843084,1696.4,,
T,2019-07-24 13:05:33,49.228055254,20.003837971,1696.2,,
T,2019-07-24 13:05:36,49.228022313,20.003827410,1696.2,,
T,2019-07-24 13:05:37,49.228014769,20.003825566,1696.2,,
T,2019-07-24 13:05:44,49.228068246,20.003836965,1696.4,,
T,2019-07-24 13:05:50,49.228049135,20.003836630,1696.2,,
T,2019-07-24 13:05:53,49.228062462,20.003846772,1696.2,,
T,2019-07-24 13:05:56,49.228049219,20.003846940,1696.2,,
T,2019-07-24 13:06:02,49.228019211,20.003836546,1696.2,,
T,2019-07-24 13:06:11,49.228008566,20.003839396,1696.2,,
T,2019-07-24 13:06:19,49.227935560,20.003832607,1696.2,,
T,2019-07-24 13:06:24,49.227924580,20.003816094,1696.2,,
T,2019-07-24 13:06:27,49.227938745,20.003814418,1696.2,,
T,2019-07-24 13:06:29,49.227948636,20.003828583,1696.2,,
T,2019-07-24 13:06:30,49.227936398,20.003831098,1696.2,,
T,2019-07-24 13:06:32,49.227932123,20.003833361,1696.2,,
T,2019-07-24 13:06:36,49.227933045,20.003833864,1696.2,,
T,2019-07-24 13:06:40,49.227987193,20.003864793,1696.0,,
T,2019-07-24 13:06:43,49.227997083,20.003890106,1696.0,,
T,2019-07-24 13:06:46,49.228002531,20.003823638,1696.0,,
T,2019-07-24 13:06:50,49.227971267,20.003799414,1696.0,,
T,2019-07-24 13:06:55,49.228031533,20.003804527,1696.2,,
T,2019-07-24 13:07:02,49.228034299,20.003795726,1696.2,,
T,2019-07-24 13:07:05,49.228027090,20.003791871,1696.2,,
T,2019-07-24 13:07:06,49.228004208,20.003785836,1696.0,,
T,2019-07-24 13:07:10,49.227980906,20.003739819,1696.0,,
T,2019-07-24 13:07:15,49.227964059,20.003686259,1696.4,,
T,2019-07-24 13:07:16,49.227959532,20.003676955,1696.4,,
T,2019-07-24 13:07:17,49.227956682,20.003669914,1696.4,,
T,2019-07-24 13:07:18,49.227943858,20.003662789,1696.6,,
T,2019-07-24 13:07:20,49.227924244,20.003640326,1696.8,,
T,2019-07-24 13:07:21,49.227916449,20.003627585,1697.0,,
T,2019-07-24 13:07:23,49.227896417,20.003612582,1697.2,,
T,2019-07-24 13:07:25,49.227884179,20.003595483,1697.2,,
T,2019-07-24 13:07:26,49.227874707,20.003586095,1697.4,,
T,2019-07-24 13:07:28,49.227858614,20.003556255,1697.6,,
T,2019-07-24 13:07:30,49.227882503,20.003531277,1697.4,,
T,2019-07-24 13:07:32,49.227906894,20.003511580,1697.4,,
T,2019-07-24 13:07:34,49.227904966,20.003480986,1697.6,,
T,2019-07-24 13:07:36,49.227932040,20.003464641,1697.4,,
T,2019-07-24 13:07:39,49.227889711,20.003428012,1697.6,,
T,2019-07-24 13:07:45,49.227871522,20.003333883,1697.8,,
T,2019-07-24 13:07:46,49.227871522,20.003333883,1697.8,,
T,2019-07-24 13:07:47,49.227872696,20.003321059,1698.0,,
T,2019-07-24 13:07:49,49.227874288,20.003294656,1698.0,,
T,2019-07-24 13:07:50,49.227885017,20.003283760,1698.0,,
T,2019-07-24 13:07:52,49.227912426,20.003250819,1698.0,,
T,2019-07-24 13:07:54,49.227903457,20.003213771,1698.2,,
T,2019-07-24 13:07:55,49.227898428,20.003197342,1698.2,,
T,2019-07-24 13:07:57,49.227893148,20.003165575,1698.6,,
T,2019-07-24 13:07:59,49.227885688,20.003143195,1698.8,,
T,2019-07-24 13:08:01,49.227875127,20.003117127,1699.0,,
T,2019-07-24 13:08:02,49.227870349,20.003105393,1699.0,,
T,2019-07-24 13:08:04,49.227871187,20.003083684,1699.2,,
T,2019-07-24 13:08:05,49.227867080,20.003068428,1699.2,,
T,2019-07-24 13:08:06,49.227866074,20.003053593,1699.2,,
T,2019-07-24 13:08:07,49.227857860,20.003042948,1699.4,,
T,2019-07-24 13:08:08,49.227864649,20.003032051,1699.2,,
T,2019-07-24 13:08:09,49.227859452,20.003017215,1699.4,,
T,2019-07-24 13:08:11,49.227846293,20.002984609,1699.4,,
T,2019-07-24 13:08:15,49.227818297,20.002938425,1699.8,,
T,2019-07-24 13:08:16,49.227808742,20.002920069,1699.8,,
T,2019-07-24 13:08:17,49.227810586,20.002907412,1699.8,,
T,2019-07-24 13:08:20,49.227828356,20.002853936,1699.8,,
T,2019-07-24 13:08:21,49.227815447,20.002834070,1700.0,,
T,2019-07-24 13:08:23,49.227809329,20.002804147,1700.2,,
T,2019-07-24 13:08:25,49.227838246,20.002783025,1700.0,,
T,2019-07-24 13:08:28,49.227812430,20.002728458,1700.4,,
T,2019-07-24 13:08:29,49.227797762,20.002708593,1700.6,,
T,2019-07-24 13:08:30,49.227798432,20.002691746,1700.6,,
T,2019-07-24 13:08:31,49.227789547,20.002671964,1700.8,,
T,2019-07-24 13:08:33,49.227752583,20.002632067,1701.2,,
T,2019-07-24 13:08:36,49.227739088,20.002591247,1701.2,,
T,2019-07-24 13:08:37,49.227739843,20.002574231,1701.2,,
T,2019-07-24 13:08:39,49.227732047,20.002550427,1701.2,,
T,2019-07-24 13:08:42,49.227755936,20.002518659,1700.8,,
T,2019-07-24 13:08:43,49.227763899,20.002513463,1700.6,,
T,2019-07-24 13:08:45,49.227778148,20.002501812,1700.4,,
T,2019-07-24 13:08:47,49.227738669,20.002480103,1701.0,,
T,2019-07-24 13:08:48,49.227737328,20.002469542,1700.8,,
T,2019-07-24 13:08:49,49.227741268,20.002456717,1700.8,,
T,2019-07-24 13:08:51,49.227751158,20.002431320,1700.6,,
T,2019-07-24 13:08:55,49.227763647,20.002395362,1700.2,,
T,2019-07-24 13:08:56,49.227769263,20.002401397,1700.2,,
T,2019-07-24 13:08:59,49.227763982,20.002404749,1700.2,,
T,2019-07-24 13:09:01,49.227785608,20.002412964,1700.0,,
T,2019-07-24 13:09:02,49.227777477,20.002396535,1700.0,,
T,2019-07-24 13:09:03,49.227777477,20.002396535,1700.0,,
T,2019-07-24 13:09:05,49.227746883,20.002375999,1700.4,,
T,2019-07-24 13:09:06,49.227736574,20.002373485,1700.6,,
T,2019-07-24 13:09:08,49.227737160,20.002373820,1700.6,,
T,2019-07-24 13:09:11,49.227738669,20.002380861,1700.6,,
T,2019-07-24 13:09:12,49.227739591,20.002382789,1700.6,,
T,2019-07-24 13:09:13,49.227737747,20.002382454,1700.6,,
T,2019-07-24 13:09:16,49.227748895,20.002385220,1700.4,,
T,2019-07-24 13:09:18,49.227737328,20.002384130,1700.6,,
T,2019-07-24 13:09:20,49.227744453,20.002384633,1700.4,,
T,2019-07-24 13:09:21,49.227754595,20.002383795,1700.4,,
T,2019-07-24 13:09:23,49.227768676,20.002385052,1700.2,,
T,2019-07-24 13:09:27,49.227748057,20.002388405,1700.4,,
T,2019-07-24 13:09:30,49.227726683,20.002393769,1700.8,,
T,2019-07-24 13:09:34,49.227718133,20.002395697,1700.8,,
T,2019-07-24 13:09:35,49.227748225,20.002399888,1700.4,,
T,2019-07-24 13:09:37,49.227757864,20.002403324,1700.4,,
T,2019-07-24 13:09:38,49.227740346,20.002400726,1700.6,,
T,2019-07-24 13:09:40,49.227739759,20.002399972,1700.6,,
T,2019-07-24 13:09:42,49.227766078,20.002404246,1700.2,,
T,2019-07-24 13:09:45,49.227771610,20.002400810,1700.2,,
T,2019-07-24 13:09:46,49.227773705,20.002395613,1700.0,,
T,2019-07-24 13:09:50,49.227774376,20.002399720,1700.0,,
T,2019-07-24 13:09:52,49.227774376,20.002399720,1700.0,,
T,2019-07-24 13:09:56,49.227773622,20.002403995,1700.2,,
T,2019-07-24 13:10:00,49.227764904,20.002405839,1700.2,,
T,2019-07-24 13:10:01,49.227770856,20.002400307,1700.2,,
T,2019-07-24 13:10:03,49.227780160,20.002392344,1700.0,,
T,2019-07-24 13:10:05,49.227789212,20.002385220,1699.8,,
T,2019-07-24 13:10:06,49.227794744,20.002385974,1699.8,,
T,2019-07-24 13:10:10,49.227811843,20.002393182,1699.6,,
T,2019-07-24 13:10:11,49.227810083,20.002397289,1699.6,,
T,2019-07-24 13:10:12,49.227808490,20.002399553,1699.6,,
T,2019-07-24 13:10:14,49.227831541,20.002404666,1699.2,,
T,2019-07-24 13:10:16,49.227816118,20.002389830,1699.4,,
T,2019-07-24 13:10:17,49.227818381,20.002377843,1699.4,,
T,2019-07-24 13:10:20,49.227834642,20.002369629,1699.2,,
T,2019-07-24 13:10:23,49.227885185,20.002369294,1698.4,,
T,2019-07-24 13:10:24,49.227887196,20.002360241,1698.4,,
T,2019-07-24 13:10:25,49.227895578,20.002353955,1698.2,,
T,2019-07-24 13:10:28,49.227951150,20.002352949,1697.4,,
T,2019-07-24 13:10:29,49.227962717,20.002339706,1697.2,,
T,2019-07-24 13:10:30,49.227976380,20.002328809,1697.0,,
T,2019-07-24 13:10:34,49.227983840,20.002297461,1696.8,,
T,2019-07-24 13:10:35,49.227984175,20.002285391,1696.6,,
T,2019-07-24 13:10:37,49.227998257,20.002259240,1696.4,,
T,2019-07-24 13:10:39,49.228015104,20.002257982,1696.2,,
T,2019-07-24 13:10:40,49.228007561,20.002249265,1696.2,,
T,2019-07-24 13:10:42,49.228029856,20.002225628,1695.8,,
T,2019-07-24 13:10:44,49.228015691,20.002184054,1695.8,,
T,2019-07-24 13:10:46,49.228014853,20.002153460,1695.8,,
T,2019-07-24 13:10:47,49.228020720,20.002132338,1695.6,,
T,2019-07-24 13:10:49,49.228051063,20.002105180,1695.2,,
T,2019-07-24 13:10:50,49.228055589,20.002089757,1695.2,,
T,2019-07-24 13:10:53,49.228061456,20.002045752,1695.0,,
T,2019-07-24 13:10:56,49.228103450,20.002034102,1694.4,,
T,2019-07-24 13:10:57,49.228101941,20.002022702,1694.4,,
T,2019-07-24 13:11:00,49.228127338,20.001978865,1694.0,,
T,2019-07-24 13:11:02,49.228132870,20.001959503,1694.0,,
T,2019-07-24 13:11:06,49.228175702,20.001920946,1693.4,,
T,2019-07-24 13:11:07,49.228203194,20.001907367,1693.0,,
T,2019-07-24 13:11:12,49.228259521,20.001867805,1692.2,,
T,2019-07-24 13:11:13,49.228260946,20.001866966,1692.2,,
T,2019-07-24 13:11:16,49.228280475,20.001849867,1692.2,,
T,2019-07-24 13:11:18,49.228309309,20.001817849,1692.2,,
T,2019-07-24 13:11:19,49.228311069,20.001808712,1692.2,,
T,2019-07-24 13:11:21,49.228315931,20.001774849,1691.8,,
T,2019-07-24 13:11:22,49.228313249,20.001758421,1691.6,,
T,2019-07-24 13:11:27,49.228344932,20.001676111,1691.0,,
T,2019-07-24 13:11:28,49.228358427,20.001657922,1690.8,,
T,2019-07-24 13:11:32,49.228403857,20.001585167,1690.4,,
T,2019-07-24 13:11:35,49.228417855,20.001525739,1690.2,,
T,2019-07-24 13:11:37,49.228456831,20.001487015,1690.0,,
T,2019-07-24 13:11:38,49.228456831,20.001487015,1690.0,,
T,2019-07-24 13:11:40,49.228473427,20.001458935,1689.8,,
T,2019-07-24 13:11:43,49.228506535,20.001400094,1689.0,,
T,2019-07-24 13:11:44,49.228503350,20.001375619,1688.6,,
T,2019-07-24 13:11:45,49.228520365,20.001357514,1688.4,,
T,2019-07-24 13:11:46,49.228516677,20.001342176,1688.2,,
T,2019-07-24 13:11:49,49.228503099,20.001287526,1687.4,,
T,2019-07-24 13:11:53,49.228491029,20.001205802,1686.2,,
T,2019-07-24 13:11:54,49.228494130,20.001189457,1685.8,,
T,2019-07-24 13:12:00,49.228563784,20.001117624,1684.2,,
T,2019-07-24 13:12:02,49.228577027,20.001076218,1683.4,,
T,2019-07-24 13:12:05,49.228610722,20.001041768,1682.8,,
T,2019-07-24 13:12:06,49.228623882,20.001031542,1682.6,,
T,2019-07-24 13:12:07,49.228648189,20.001032380,1682.8,,
T,2019-07-24 13:12:09,49.228686495,20.001030369,1683.2,,
T,2019-07-24 13:12:10,49.228694122,20.001022238,1683.0,,
T,2019-07-24 13:12:16,49.228783390,20.000969768,1682.8,,
T,2019-07-24 13:12:22,49.228873160,20.000924757,1682.6,,
T,2019-07-24 13:12:24,49.228890426,20.000902126,1682.2,,
T,2019-07-24 13:12:28,49.228897132,20.000848817,1681.6,,
T,2019-07-24 13:12:30,49.228887744,20.000815038,1681.0,,
T,2019-07-24 13:12:32,49.228889337,20.000789808,1680.6,,
T,2019-07-24 13:12:36,49.228900233,20.000733314,1680.0,,
T,2019-07-24 13:12:38,49.228919847,20.000720909,1680.0,,
T,2019-07-24 13:12:42,49.228952955,20.000701630,1680.0,,
T,2019-07-24 13:12:46,49.228996960,20.000681933,1680.2,,
T,2019-07-24 13:12:52,49.229048258,20.000645639,1680.4,,
T,2019-07-24 13:12:54,49.229055634,20.000636419,1680.2,,
T,2019-07-24 13:13:00,49.229120845,20.000611190,1680.2,,
T,2019-07-24 13:13:02,49.229119588,20.000591660,1680.0,,
T,2019-07-24 13:13:04,49.229137944,20.000561988,1679.8,,
T,2019-07-24 13:13:06,49.229147751,20.000572884,1679.8,,
T,2019-07-24 13:13:10,49.229178345,20.000558551,1679.8,,
T,2019-07-24 13:13:13,49.229195192,20.000515217,1679.4,,
T,2019-07-24 13:13:15,49.229206676,20.000506248,1679.4,,
T,2019-07-24 13:13:16,49.229217907,20.000518737,1679.6,,
T,2019-07-24 13:13:19,49.229272977,20.000504237,1679.6,,
T,2019-07-24 13:13:24,49.229335506,20.000478840,1679.6,,
T,2019-07-24 13:13:26,49.229360735,20.000475571,1679.6,,
T,2019-07-24 13:13:28,49.229369871,20.000459142,1679.4,,
T,2019-07-24 13:13:29,49.229378672,20.000448916,1679.4,,
T,2019-07-24 13:13:31,49.229397113,20.000438942,1679.4,,
T,2019-07-24 13:13:36,49.229450086,20.000383286,1679.4,,
T,2019-07-24 13:13:38,49.229467101,20.000359230,1679.4,,
T,2019-07-24 13:13:45,49.229500545,20.000268621,1679.4,,
T,2019-07-24 13:13:46,49.229507335,20.000258898,1679.4,,
T,2019-07-24 13:13:48,49.229524769,20.000241129,1679.2,,
T,2019-07-24 13:13:49,49.229536420,20.000234842,1679.2,,
T,2019-07-24 13:13:53,49.229576737,20.000223778,1679.4,,
T,2019-07-24 13:13:54,49.229591740,20.000221850,1679.4,,
T,2019-07-24 13:13:55,49.229607331,20.000219084,1679.4,,
T,2019-07-24 13:13:57,49.229631722,20.000206679,1679.4,,
T,2019-07-24 13:13:58,49.229635913,20.000193436,1679.4,,
T,2019-07-24 13:13:59,49.229645804,20.000186646,1679.4,,
T,2019-07-24 13:14:02,49.229690228,20.000157394,1679.4,,
T,2019-07-24 13:14:03,49.229697604,20.000144653,1679.4,,
T,2019-07-24 13:14:05,49.229695760,20.000110203,1679.2,,
T,2019-07-24 13:14:06,49.229688887,20.000086650,1679.2,,
T,2019-07-24 13:14:10,49.229680924,20.000010459,1678.8,,
T,2019-07-24 13:14:13,49.229707662,19.999964945,1678.8,,
T,2019-07-24 13:14:17,49.229735825,19.999905266,1678.6,,
T,2019-07-24 13:14:19,49.229750577,19.999877270,1678.4,,
T,2019-07-24 13:14:20,49.229757451,19.999863859,1678.4,,
T,2019-07-24 13:14:21,49.229765330,19.999847012,1676.4,,
T,2019-07-24 13:14:22,49.229772789,19.999836702,1676.4,,
T,2019-07-24 13:14:25,49.229792906,19.999794289,1676.0,,
T,2019-07-24 13:14:28,49.229821991,19.999748105,1675.6,,
T,2019-07-24 13:14:30,49.229833307,19.999720026,1675.2,,
T,2019-07-24 13:14:32,49.229844622,19.999692785,1674.8,,
T,2019-07-24 13:14:33,49.229848310,19.999672836,1674.6,,
T,2019-07-24 13:14:36,49.229854262,19.999620365,1674.0,,
T,2019-07-24 13:14:43,49.229886280,19.999496229,1673.0,,
T,2019-07-24 13:14:44,49.229886532,19.999472760,1672.8,,
T,2019-07-24 13:14:45,49.229893573,19.999454822,1672.8,,
T,2019-07-24 13:14:49,49.229928274,19.999397323,1672.4,,
T,2019-07-24 13:14:50,49.229931626,19.999384666,1672.2,,
T,2019-07-24 13:14:51,49.229939338,19.999370752,1672.2,,
T,2019-07-24 13:14:53,49.229963729,19.999352563,1671.8,,
T,2019-07-24 13:14:54,49.229976721,19.999337476,1671.6,,
T,2019-07-24 13:14:55,49.229983259,19.999326579,1671.6,,
T,2019-07-24 13:15:01,49.230030365,19.999250639,1670.6,,
T,2019-07-24 13:15:02,49.230048219,19.999239994,1670.4,,
T,2019-07-24 13:15:03,49.230061211,19.999234546,1670.2,,
T,2019-07-24 13:15:09,49.230153747,19.999176962,1669.4,,
T,2019-07-24 13:15:10,49.230160788,19.999157935,1669.4,,
T,2019-07-24 13:15:13,49.230188280,19.999101441,1669.2,,
T,2019-07-24 13:15:15,49.230201608,19.999073027,1669.0,,
T,2019-07-24 13:15:17,49.230211331,19.999037236,1669.0,,
T,2019-07-24 13:15:18,49.230216611,19.999019466,1668.8,,
T,2019-07-24 13:15:25,49.230241841,19.998897761,1668.6,,
T,2019-07-24 13:15:26,49.230244439,19.998884937,1668.6,,
T,2019-07-24 13:15:32,49.230243685,19.998761639,1668.4,,
T,2019-07-24 13:15:33,49.230236895,19.998719310,1668.2,,
T,2019-07-24 13:15:36,49.230233878,19.998680251,1668.2,,
T,2019-07-24 13:15:39,49.230218958,19.998611603,1668.2,,
T,2019-07-24 13:15:40,49.230219712,19.998585787,1668.2,,
T,2019-07-24 13:15:44,49.230254330,19.998511523,1667.2,,
T,2019-07-24 13:15:46,49.230269082,19.998483192,1666.8,,
T,2019-07-24 13:15:49,49.230281319,19.998442624,1666.6,,
T,2019-07-24 13:15:52,49.230280481,19.998369701,1666.6,,
T,2019-07-24 13:15:54,49.230289031,19.998356542,1666.4,,
T,2019-07-24 13:15:57,49.230307639,19.998306837,1666.2,,
T,2019-07-24 13:15:59,49.230323564,19.998271717,1665.8,,
T,2019-07-24 13:16:01,49.230333874,19.998243973,1665.6,,
T,2019-07-24 13:16:02,49.230338903,19.998231400,1665.6,,
T,2019-07-24 13:16:03,49.230339406,19.998214133,1665.6,,
T,2019-07-24 13:16:05,49.230340747,19.998173900,1665.6,,
T,2019-07-24 13:16:08,49.230369162,19.998124866,1665.2,,
T,2019-07-24 13:16:10,49.230400845,19.998109108,1664.8,,
T,2019-07-24 13:16:13,49.230416603,19.998081364,1664.6,,
T,2019-07-24 13:16:14,49.230410652,19.998079939,1664.6,,
T,2019-07-24 13:16:19,49.230462704,19.998083292,1663.8,,
T,2019-07-24 13:16:26,49.230583906,19.998074155,1661.2,,
T,2019-07-24 13:16:32,49.230693877,19.998069294,1658.8,,
T,2019-07-24 13:16:35,49.230710724,19.998064097,1658.6,,
T,2019-07-24 13:16:37,49.230746347,19.998083543,1657.6,,
T,2019-07-24 13:16:43,49.230840392,19.998115059,1655.8,,
T,2019-07-24 13:16:50,49.230899652,19.998080693,1654.8,,
T,2019-07-24 13:16:51,49.230912393,19.998066612,1654.6,,
T,2019-07-24 13:16:54,49.230927732,19.998022607,1654.2,,
T,2019-07-24 13:16:59,49.230960505,19.997954965,1653.0,,
T,2019-07-24 13:17:00,49.230978861,19.997940296,1652.6,,
T,2019-07-24 13:17:05,49.231025632,19.997887239,1651.4,,
T,2019-07-24 13:17:10,49.231089335,19.997831667,1650.2,,
